track_id,class,direction,avg_speed_kmh,max_speed_kmh,frame_count
869,car,unknown,0,0.0,0
870,car,West,1.4,2.7,65
871,car,North,1.9,15.5,1294
872,car,West,0,0.0,1
873,car,unknown,0,0.0,0
874,car,East,12.1,15.2,90
875,car,East,7.9,7.9,2
876,car,East,1.8,2.9,32
877,car,West,1.9,22.5,1459
878,car,unknown,0,0.0,0
879,truck,South,6.8,20.4,13
880,car,North,6.8,11.3,212
881,car,West,2.1,15.8,1344
882,car,unknown,0,0.0,0
883,car,North,12.6,16.5,184
884,car,North,8.3,13.1,211
885,car,North,6.5,17.7,425
886,car,South,0,0.0,1
887,car,unknown,0,0.0,0
888,car,South,6.5,15.6,192
889,truck,South,6.5,8.5,31
890,car,South,8.2,11.1,6
891,car,North,7.5,20.0,327
893,car,unknown,0,0.0,0
892,truck,unknown,0,0.0,0
894,car,West,4.7,5.7,42
895,car,unknown,0,0.0,0
896,car,East,0.2,1.0,1010
897,car,West,2.2,18.3,1192
898,car,North,17.6,19.5,102
899,car,North,3.2,6.5,5
900,truck,North,0.5,1.2,6
901,car,unknown,0,0.0,0
902,truck,North,2.9,4.8,5
903,car,unknown,0,0.0,0
904,car,North,10.5,15.8,168
905,truck,North,11.7,11.7,2
906,car,South,14.9,42.4,94
907,car,South,0.0,1.1,95
908,car,unknown,0,0.0,0
909,truck,North,0,0.0,1
910,car,South,0,0.0,1
911,car,West,2.7,17.4,869
912,car,West,0,0.0,1
913,car,East,0.1,0.2,49
914,car,North,25.1,25.1,2
915,car,North,15.0,15.0,2
916,car,South,13.5,42.4,142
917,car,unknown,0,0.0,0
918,car,West,0,0.0,1
919,car,East,1.2,21.7,1258
920,car,South,0.0,1.1,494
921,car,East,1.1,6.2,247
922,car,South,16.1,25.8,52
923,car,North,21.9,35.4,116
924,car,East,7.7,12.2,115
925,car,West,5.0,13.4,490
926,car,East,7.9,20.6,26
927,car,South,0.2,4.4,1205
928,car,West,7.3,7.5,3
929,car,West,7.1,13.6,341
930,car,West,9.3,17.0,212
931,car,South,0.6,10.1,2030
932,car,West,13.5,15.2,7
933,car,West,9.3,22.3,281
934,car,unknown,0,0.0,0
935,car,unknown,0,0.0,0
936,car,unknown,0,0.0,0
937,car,West,11.0,17.9,230
938,car,unknown,0,0.0,0
939,car,West,11.4,16.4,136
940,car,South,0.2,1.1,165
941,car,East,8.3,13.4,5
942,car,West,11.2,23.7,240
943,car,East,14.3,16.0,3
944,car,East,7.5,10.9,12
945,car,West,11.7,24.9,233
946,car,East,1.4,13.5,1418
947,car,unknown,0,0.0,0
948,car,East,9.4,15.5,5
949,car,unknown,0,0.0,0
950,car,West,9.8,9.8,2
951,car,West,16.1,26.5,160
952,car,unknown,0,0.0,0
953,car,West,12.4,18.7,147
954,truck,unknown,0,0.0,0
955,car,North,1.0,15.4,2447
956,car,West,13.9,28.2,192
957,car,unknown,0,0.0,0
958,car,West,13.5,26.2,204
959,car,East,2.0,8.8,239
960,car,South,5.6,5.6,2
961,truck,West,27.1,28.2,12
962,car,West,15.5,32.7,176
963,car,West,13.3,28.1,210
964,car,West,15.3,33.3,182
965,car,South,0.8,13.7,1692
966,car,South,1.0,6.3,77
967,car,unknown,0,0.0,0
968,car,West,13.6,29.7,210
969,car,unknown,0,0.0,0
970,car,East,4.4,6.7,284
971,car,East,2.4,2.7,13
972,car,East,7.7,14.0,8
973,car,West,26.9,51.5,114
974,car,West,0,0.0,1
975,car,East,7.6,11.7,164
976,car,East,21.0,29.3,6
977,car,unknown,0,0.0,0
978,car,South,0.1,0.1,3
979,car,unknown,0,0.0,0
981,car,East,8.4,11.6,168
980,car,East,9.7,18.0,172
982,car,East,1.2,3.3,112
983,car,East,9.9,12.9,154
984,truck,unknown,0,0.0,0
985,car,East,8.3,11.0,141
986,car,unknown,0,0.0,0
987,car,East,7.0,7.0,2
988,car,West,17.6,19.8,8
989,car,South,0,0.0,1
990,truck,West,18.7,39.9,114
991,car,unknown,0,0.0,0
992,car,East,8.9,11.5,101
993,car,East,9.5,11.5,99
994,truck,West,33.9,43.3,46
995,car,East,8.2,9.5,53
996,car,West,23.0,35.3,51
997,truck,West,29.7,29.7,2
998,car,East,2.9,12.3,558
999,car,East,17.4,27.1,5
1000,car,East,8.8,11.9,3
1004,car,West,28.6,29.9,22
1003,car,unknown,0,0.0,0
1001,car,unknown,0,0.0,0
1002,car,unknown,0,0.0,0
1005,car,East,11.4,15.3,102
1006,car,East,12.7,14.8,22
1007,car,West,17.0,21.2,15
1008,car,West,25.1,25.6,17
1009,car,East,11.8,12.0,3
1011,car,West,28.9,35.0,60
1010,car,West,28.9,42.1,82
1012,car,East,18.7,21.7,53
1013,car,West,24.3,34.2,27
1015,car,West,22.9,24.8,26
1014,car,West,25.6,29.1,68
1016,car,West,29.3,36.4,23
1017,car,East,12.7,39.5,82
1018,car,East,9.0,13.5,130
1019,car,East,10.5,15.2,4
1020,car,East,11.2,18.0,161
1021,car,West,26.3,28.5,64
1022,car,West,26.7,39.0,20
1023,car,East,16.7,22.6,57
1024,car,West,22.0,22.9,18
1025,car,East,0.6,3.7,506
1026,car,East,10.9,38.3,180
1027,car,West,21.1,21.1,2
1028,car,South,19.5,22.6,4
1030,car,North,12.3,14.8,7
1029,car,East,8.6,10.9,4
1031,car,East,13.4,26.9,137
1032,car,South,4.7,13.5,75
1033,car,South,4.2,8.6,8
1034,car,unknown,0,0.0,0
1035,car,East,9.0,11.5,111
1036,car,East,6.1,8.9,10
1037,car,East,13.3,18.2,147
1038,car,East,11.0,11.2,3
1039,car,East,8.5,10.1,6
1040,car,East,1.9,3.9,29
1041,car,South,0.0,0.2,25
1042,car,unknown,0,0.0,0
1043,car,East,12.9,18.3,173
1044,car,North,6.9,14.1,150
1045,car,East,7.9,12.8,237
1046,car,North,6.4,13.3,145
1047,car,South,0.1,0.6,149
1048,car,unknown,0,0.0,0
1049,car,East,0.3,0.8,13
1050,car,unknown,0,0.0,0
1051,car,West,15.2,16.2,83
1052,car,South,1.5,2.5,4
1053,car,South,0,0.0,1
1054,car,North,4.8,6.6,4
1055,car,North,3.9,11.4,189
1056,car,South,0,0.0,1
1057,car,South,0,0.0,1
1058,car,South,0,0.0,1
1059,car,South,0.5,0.7,10
1060,car,South,0,0.0,1
1061,car,South,0,0.0,1
1062,car,North,1.9,6.5,137
1063,car,North,2.6,12.8,786
1064,car,North,3.0,29.3,745
1065,car,North,0.4,2.7,81
1066,car,South,14.7,37.7,57
1067,car,unknown,0,0.0,0
1068,car,South,3.6,7.7,255
1069,car,North,2.3,13.3,828
1070,car,West,15.0,17.2,75
1071,car,South,10.5,17.3,175
1072,car,East,10.6,11.3,82
1073,car,unknown,0,0.0,0
1074,car,South,0,0.0,1
1075,car,unknown,0,0.0,0
1076,car,South,4.7,10.3,232
1077,car,South,13.8,31.4,60
1078,car,South,8.0,30.6,153
1079,car,North,10.0,12.9,8
1080,car,North,0.1,0.6,169
1081,car,South,5.0,11.8,233
1082,car,South,13.7,20.6,6
1083,car,North,12.7,13.7,34
1084,car,South,10.2,31.2,174
1085,car,South,7.7,16.0,169
1087,car,East,2.1,9.2,264
1086,car,unknown,0,0.0,0
1088,car,South,0.0,0.2,53
1089,car,South,5.3,12.2,220
1090,car,West,1.8,15.7,1475
1091,truck,unknown,0,0.0,0
1092,truck,unknown,0,0.0,0
1093,car,West,0,0.0,1
1094,car,East,1.5,13.0,1395
1095,car,unknown,0,0.0,0
1096,car,unknown,0,0.0,0
1097,truck,West,0,0.0,1
1098,car,East,1.2,7.1,1448
1099,truck,North,1.7,2.5,4
1100,car,East,3.3,8.0,90
1101,truck,North,1.2,1.9,30
1102,car,unknown,0,0.0,0
1104,car,West,2.0,21.7,1416
1103,truck,East,0.2,0.8,23
1105,car,North,3.8,11.9,537
1106,car,East,0.4,8.6,1137
1107,car,South,12.7,45.2,93
1108,car,North,11.1,12.2,6
1109,car,South,6.2,9.1,5
1110,car,East,0.8,9.4,625
1111,car,unknown,0,0.0,0
1112,car,East,12.1,15.6,49
1113,car,South,17.9,41.0,82
1114,car,South,22.3,45.9,30
1115,car,unknown,0,0.0,0
1116,car,unknown,0,0.0,0
1117,car,unknown,0,0.0,0
1118,car,South,7.7,15.5,149
1119,car,North,8.1,13.9,186
1120,car,North,19.6,22.9,13
1121,car,South,18.7,26.2,46
1122,car,South,0.1,1.6,92
1123,car,North,9.4,15.9,190
1124,car,East,9.6,11.2,119
1125,car,North,0,0.0,1
1126,car,South,19.4,61.7,135
1127,car,North,10.5,13.1,187
1128,car,North,11.1,14.6,210
1129,car,unknown,0,0.0,0
1130,car,East,9.1,12.1,16
1131,truck,unknown,0,0.0,0
1132,truck,North,8.0,8.9,29
1133,car,unknown,0,0.0,0
1134,car,North,13.2,16.4,134
1135,car,South,0.1,1.6,93
1136,car,unknown,0,0.0,0
1137,car,East,12.4,20.5,30
1138,car,East,13.1,14.3,106
1139,car,unknown,0,0.0,0
1140,car,South,31.1,44.8,18
1141,car,East,5.0,11.3,8
1142,car,unknown,0,0.0,0
1143,car,North,14.5,16.7,146
1144,car,unknown,0,0.0,0
1145,car,North,14.7,17.7,158
1146,car,North,17.9,22.8,26
1147,car,West,7.8,8.9,67
1148,car,unknown,0,0.0,0
1149,car,East,0.1,0.5,117
1150,car,South,0.0,1.0,563
1151,car,East,5.6,8.3,55
1152,car,unknown,0,0.0,0
1153,car,unknown,0,0.0,0
1154,car,unknown,0,0.0,0
1155,car,West,4.2,20.1,661
1156,car,North,16.1,17.8,109
1157,truck,unknown,0,0.0,0
1158,car,unknown,0,0.0,0
1159,car,South,19.0,44.9,62
1161,car,unknown,0,0.0,0
1160,car,North,6.9,8.2,4
1162,car,South,15.6,15.9,3
1163,car,unknown,0,0.0,0
1164,car,North,16.7,19.5,119
1165,car,North,11.2,16.1,49
1166,car,East,3.5,5.0,42
1167,truck,East,0.1,0.4,26
1168,car,West,19.0,20.9,70
1169,car,unknown,0,0.0,0
1170,car,North,16.4,18.5,138
1171,car,South,17.4,17.4,2
1172,car,North,14.6,20.7,155
1173,car,South,0,0.0,1
1174,car,South,12.5,31.2,168
1175,car,South,14.3,50.4,89
1177,car,South,29.8,29.8,2
1176,car,unknown,0,0.0,0
1178,car,North,9.8,11.2,24
1179,car,unknown,0,0.0,0
1180,car,North,16.5,18.6,53
1181,truck,North,15.2,19.3,47
1182,car,West,3.8,10.2,625
1183,car,North,9.3,13.6,4
1184,car,East,2.9,4.7,9
1185,car,North,17.1,36.6,139
1186,car,North,21.1,33.6,95
1187,truck,North,17.6,29.0,64
1188,car,North,16.0,16.9,7
1189,car,unknown,0,0.0,0
1190,car,West,1.7,2.3,3
1191,car,North,0.8,11.0,2204
1192,car,unknown,0,0.0,0
1193,car,South,0.8,26.4,716
1194,car,unknown,0,0.0,0
1195,car,North,2.2,12.1,439
1196,car,East,2.4,5.4,110
1197,truck,East,5.0,6.4,20
1198,car,East,0.3,3.4,378
1199,car,West,12.7,26.0,202
1200,car,South,1.3,29.0,669
1201,car,unknown,0,0.0,0
1202,car,East,7.7,9.5,184
1203,car,West,3.0,3.0,2
1204,car,unknown,0,0.0,0
1205,truck,unknown,0,0.0,0
1206,car,East,5.0,8.0,259
1207,car,South,16.0,17.4,24
1208,car,East,7.7,12.9,237
1209,car,North,6.0,8.0,5
1210,car,South,1.1,23.6,656
1211,car,East,5.3,7.8,143
1212,car,South,0.2,0.9,21
1213,car,unknown,0,0.0,0
1214,car,East,6.1,7.6,223
1215,truck,West,23.0,25.6,29
1216,car,West,8.5,10.6,43
1217,car,unknown,0,0.0,0
1218,car,unknown,0,0.0,0
1219,car,unknown,0,0.0,0
1220,car,East,1.5,14.0,1244
1221,car,East,0.2,0.7,263
1222,car,East,12.1,14.4,5
1223,car,West,13.3,26.8,198
1224,car,West,13.7,30.9,12
1225,car,South,0.2,1.3,21
1226,car,West,0,0.0,1
1227,car,West,25.6,28.1,45
1228,car,West,3.2,13.2,572
1229,car,unknown,0,0.0,0
1230,car,West,3.8,11.6,609
1231,car,South,2.7,4.0,55
1232,car,unknown,0,0.0,0
1233,car,East,1.8,14.2,1341
1234,car,West,15.7,29.4,174
1235,car,North,1.1,21.8,1917
1236,car,unknown,0,0.0,0
1237,car,South,0.3,3.1,1377
1238,car,unknown,0,0.0,0
1239,car,West,15.0,28.6,192
1240,car,West,0,0.0,1
1241,car,North,1.2,13.8,1788
1242,car,East,9.4,10.4,3
1243,car,unknown,0,0.0,0
1244,car,South,0.1,0.6,55
1245,car,East,14.6,19.2,133
1246,truck,unknown,0,0.0,0
1247,car,unknown,0,0.0,0
1248,car,West,15.4,32.2,180
1249,car,North,10.2,11.3,29
1250,car,South,0.1,0.3,29
1251,car,East,12.1,15.8,5
1252,car,East,15.2,24.4,124
1253,car,unknown,0,0.0,0
1254,car,unknown,0,0.0,0
1255,car,West,15.8,48.3,184
1256,car,East,15.7,27.0,135
1257,car,unknown,0,0.0,0
1258,car,unknown,0,0.0,0
1259,car,West,16.9,32.9,163
1260,car,South,0.0,0.1,4
1261,car,West,0.6,0.8,5
1262,car,East,1.7,13.3,861
1263,car,West,0.8,1.4,15
1264,truck,unknown,0,0.0,0
1265,car,North,5.0,10.0,6
1266,car,East,15.0,20.5,130
1267,car,South,0.3,5.8,2088
1268,car,South,5.4,5.4,2
1269,car,North,0.8,6.5,493
1270,car,South,0.7,0.7,2
1271,car,unknown,0,0.0,0
1272,car,North,0.7,3.8,350
1273,car,East,10.0,13.6,108
1274,car,West,6.7,8.5,17
1275,truck,unknown,0,0.0,0
1276,car,East,0,0.0,1
1277,car,unknown,0,0.0,0
1278,car,South,1.6,4.7,138
1279,car,unknown,0,0.0,0
1280,car,West,24.3,45.8,121
1281,car,South,0,0.0,1
1282,car,East,0.2,0.8,58
1283,car,North,12.3,15.8,6
1284,car,East,11.4,16.5,96
1285,car,East,4.2,4.8,4
1286,car,East,12.6,24.0,165
1287,car,North,0.2,1.9,689
1288,car,East,17.1,18.6,26
1289,car,unknown,0,0.0,0
1290,car,East,0.2,1.4,50
1291,car,South,7.4,34.4,117
1292,car,East,17.6,23.6,136
1293,car,unknown,0,0.0,0
1294,car,West,23.1,46.3,129
1295,car,East,0,0.0,1
1296,car,East,19.3,29.2,100
1297,car,South,0.9,2.3,17
1298,car,South,0.8,0.9,4
1299,car,East,16.8,22.0,127
1300,car,unknown,0,0.0,0
1301,car,East,0.2,0.5,51
1302,car,East,10.9,13.4,57
1303,car,South,0,0.0,1
1304,car,South,0.2,0.2,4
1305,car,East,7.8,14.6,170
1306,car,unknown,0,0.0,0
1307,car,South,6.3,24.0,142
1308,car,North,0.1,0.5,34
1309,car,South,0.4,3.0,394
1312,car,West,10.4,12.2,20
1310,car,South,1.9,1.9,2
1311,car,South,0.6,0.6,2
1313,car,North,0.8,2.3,63
1314,car,unknown,0,0.0,0
1315,car,East,8.3,11.0,125
1316,car,West,8.3,9.3,26
1317,car,East,0,0.0,1
1318,car,East,0,0.0,1
1319,car,South,0.2,1.7,43
1320,car,East,10.0,37.0,191
1321,car,East,9.4,12.6,220
1322,car,North,0.2,1.6,35
1323,car,unknown,0,0.0,0
1324,car,East,8.7,12.6,243
1325,car,East,12.5,17.3,179
1326,car,East,0.2,0.5,24
1327,car,South,0,0.0,1
1328,car,East,32.9,46.3,4
1329,car,East,12.7,17.0,150
1330,car,East,9.7,24.6,208
1331,car,unknown,0,0.0,0
1332,car,East,12.3,17.1,189
1333,car,East,13.4,18.3,154
1334,car,North,0.9,7.1,262
1335,car,East,11.4,16.0,179
1337,car,East,12.9,19.2,146
1336,car,East,0.9,1.7,12
1338,car,South,0.2,1.7,45
1339,car,South,13.2,17.4,10
1340,car,South,8.4,23.7,260
1341,car,East,11.5,16.7,202
1342,car,unknown,0,0.0,0
1343,car,East,15.1,18.7,140
1344,car,West,1.3,16.0,1936
1345,car,East,16.2,27.3,111
1346,car,unknown,0,0.0,0
1347,car,South,8.8,11.2,16
1348,car,East,0.3,1.2,16
1349,car,unknown,0,0.0,0
1350,car,South,1.7,16.9,592
1351,car,South,1.3,11.7,820
1352,car,South,0.2,2.7,592
1353,car,South,7.6,18.2,9
1354,car,unknown,0,0.0,0
1355,car,South,10.0,46.8,108
1356,car,unknown,0,0.0,0
1357,car,South,0,0.0,1
1358,car,West,1.5,13.3,1798
1359,car,South,0.4,0.4,2
1360,car,North,4.9,9.8,350
1361,car,North,10.9,12.6,96
1362,car,North,5.7,42.3,26
1363,car,North,11.6,17.4,170
1364,car,South,6.0,7.0,7
1365,truck,North,10.0,11.0,7
1366,car,North,9.8,13.8,177
1368,car,South,0.1,1.3,220
1367,car,North,12.1,18.4,189
1369,car,unknown,0,0.0,0
1370,car,North,11.8,15.6,139
1371,car,unknown,0,0.0,0
1372,car,unknown,0,0.0,0
1373,car,unknown,0,0.0,0
1374,car,North,5.9,9.8,247
1375,car,West,1.8,16.8,1602
1376,car,South,0.1,0.2,3
1377,car,South,0.3,0.4,3
1378,car,South,0.3,0.5,4
1379,car,South,1.1,4.1,169
1380,car,North,13.5,18.8,154
1381,car,North,13.4,16.3,132
1382,car,North,5.9,10.0,280
1383,car,North,11.2,14.5,144
1384,car,West,0,0.0,1
1385,car,East,0.5,2.1,26
1386,car,North,14.0,16.4,148
1387,truck,unknown,0,0.0,0
1388,car,North,12.7,18.4,199
1389,car,North,10.3,16.5,79
1390,car,North,13.3,15.7,162
1391,car,South,12.9,13.0,3
1392,car,North,13.7,19.1,120
1393,car,North,14.2,16.4,157
1394,car,unknown,0,0.0,0
1395,car,North,15.1,16.5,3
1396,car,unknown,0,0.0,0
1397,car,East,8.8,11.9,117
1398,car,unknown,0,0.0,0
1399,truck,West,12.4,14.0,19
1400,car,unknown,0,0.0,0
1401,car,West,2.1,16.0,1327
1402,car,East,10.4,11.2,4
1403,car,East,0.1,0.2,17
1404,car,South,0.0,0.8,91
1405,car,North,15.3,16.9,112
1406,car,South,4.2,7.4,148
1407,truck,South,5.1,5.7,4
1408,truck,West,20.0,20.8,4
1409,truck,West,19.4,22.1,7
1410,truck,unknown,0,0.0,0
1411,car,unknown,0,0.0,0
1412,car,unknown,0,0.0,0
1413,car,North,16.2,19.5,124
1414,car,unknown,0,0.0,0
1415,car,South,2.8,12.0,313
1416,car,South,6.8,18.3,285
1417,car,unknown,0,0.0,0
1418,car,unknown,0,0.0,0
1419,car,unknown,0,0.0,0
1420,car,South,0.0,1.2,1039
1421,car,North,15.7,19.5,85
1422,car,West,1.6,5.4,28
1423,truck,East,8.5,9.7,13
1424,car,North,13.2,19.6,228
1425,car,East,10.7,12.3,42
1426,car,North,14.6,17.9,158
1427,truck,North,16.3,18.0,71
1428,car,South,11.2,16.8,3
1429,car,West,2.1,14.4,1199
1430,car,unknown,0,0.0,0
1431,car,unknown,0,0.0,0
1432,car,East,16.5,22.5,5
1433,car,North,11.5,13.1,14
1434,car,South,6.1,16.3,222
1435,car,North,14.1,16.3,151
1436,car,unknown,0,0.0,0
1437,car,unknown,0,0.0,0
1438,car,West,0.1,0.4,31
1439,car,South,11.7,26.0,119
1440,car,South,9.4,20.4,109
1441,car,North,11.8,13.1,53
1442,car,North,17.2,22.5,96
1443,car,South,4.1,12.0,130
1444,car,North,21.6,27.4,103
1445,car,unknown,0,0.0,0
1446,car,South,9.8,30.0,143
1447,car,South,8.4,23.8,175
1448,car,unknown,0,0.0,0
1449,car,West,3.2,19.7,887
1450,car,South,10.3,28.2,167
1451,car,East,1.7,14.1,1272
1452,car,South,10.6,22.6,126
1453,car,North,0,0.0,1
1454,car,unknown,0,0.0,0
1455,car,unknown,0,0.0,0
1456,car,South,11.3,25.0,116
1457,car,South,13.0,44.6,129
1458,truck,North,23.2,34.0,109
1459,car,East,0.5,0.5,2
1460,car,West,0.1,0.7,219
1461,car,North,14.5,22.5,8
1462,car,North,22.1,22.5,3
1463,car,South,22.4,22.9,3
1464,car,West,0.2,0.5,124
1465,car,unknown,0,0.0,0
1466,car,North,20.6,23.6,59
1467,truck,North,19.4,22.6,4
1468,car,North,22.4,29.8,42
1469,car,North,6.9,19.6,418
1470,car,South,1.3,16.4,796
1471,car,West,10.6,15.6,71
1472,car,West,0,0.0,1
1473,car,West,0,0.0,1
1474,car,West,0,0.0,1
1475,car,South,1.4,8.8,58
1476,car,West,9.4,22.9,267
1477,truck,West,1.9,2.6,4
1478,car,West,10.1,20.9,274
1479,car,West,13.7,13.7,2
1480,car,West,8.0,15.0,303
1481,car,unknown,0,0.0,0
1482,car,West,23.2,23.2,2
1483,car,unknown,0,0.0,0
1484,car,East,0.0,0.1,6
1485,car,West,14.5,24.0,150
1486,truck,West,17.5,22.8,4
1488,car,East,4.0,13.4,541
1487,car,West,0,0.0,1
1489,car,East,0.1,0.1,3
1490,car,unknown,0,0.0,0
1491,truck,West,21.2,22.5,3
1492,car,West,15.3,15.6,4
1493,car,West,12.5,27.7,219
1494,truck,unknown,0,0.0,0
1495,car,unknown,0,0.0,0
1496,car,East,0.5,0.5,3
1497,car,unknown,0,0.0,0
1498,car,West,15.9,18.5,7
1499,car,West,11.4,12.5,8
1500,truck,unknown,0,0.0,0
1501,truck,unknown,0,0.0,0
1502,truck,unknown,0,0.0,0
1503,truck,West,15.5,16.0,3
1504,truck,unknown,0,0.0,0
1505,car,unknown,0,0.0,0
1506,car,West,14.4,14.7,4
1507,car,unknown,0,0.0,0
1508,truck,unknown,0,0.0,0
1509,truck,West,9.6,11.4,4
1510,car,West,15.5,29.7,176
1511,car,West,14.5,18.9,154
1512,car,South,1.0,10.6,1922
1513,car,unknown,0,0.0,0
1514,car,unknown,0,0.0,0
1515,car,unknown,0,0.0,0
1516,car,unknown,0,0.0,0
1517,truck,unknown,0,0.0,0
1518,car,West,20.1,32.0,127
1519,car,unknown,0,0.0,0
1520,truck,unknown,0,0.0,0
1521,car,West,20.5,28.4,93
1522,car,unknown,0,0.0,0
1523,car,East,14.3,16.1,9
1524,car,East,0.2,0.6,21
1525,car,East,0,0.0,1
1526,car,South,17.1,28.4,15
1528,car,unknown,0,0.0,0
1527,car,North,9.1,10.8,7
1529,car,West,16.7,23.8,45
1530,car,West,20.2,30.8,58
1531,car,East,14.8,25.9,36
1532,car,unknown,0,0.0,0
1533,car,unknown,0,0.0,0
1534,car,West,17.8,46.9,169
1535,car,East,16.1,18.2,80
1536,car,East,16.5,20.0,76
1538,car,West,11.6,32.2,156
1537,car,East,17.9,23.6,49
1539,car,West,17.2,21.4,122
1540,car,South,0.2,2.7,435
1541,car,West,15.6,20.8,131
1542,car,unknown,0,0.0,0
1543,car,unknown,0,0.0,0
1544,car,East,2.8,3.8,12
1545,car,East,0.2,0.4,17
1546,car,unknown,0,0.0,0
1547,car,West,17.4,22.6,116
1548,car,East,9.7,13.8,190
1549,car,unknown,0,0.0,0
1550,car,South,0,0.0,1
1551,car,North,10.0,17.0,38
1552,truck,East,11.2,19.4,200
1553,car,West,23.7,25.5,4
1554,car,South,1.7,4.3,8
1555,car,unknown,0,0.0,0
1556,car,East,10.4,11.9,99
1557,truck,West,0,0.0,1
1558,car,unknown,0,0.0,0
1559,car,South,5.0,10.2,135
1560,car,unknown,0,0.0,0
1561,car,East,13.0,19.7,180
1562,car,East,19.0,19.4,3
1563,car,East,11.1,16.5,167
1564,car,North,0.1,2.7,425
1565,car,South,0.3,1.6,31
1566,car,South,0,0.0,1
1567,truck,East,14.0,19.2,159
1568,car,East,3.3,34.1,683
1569,truck,West,28.4,33.6,6
1570,truck,West,16.7,20.6,18
1571,car,South,4.2,12.4,113
1572,car,unknown,0,0.0,0
1573,car,East,13.9,19.4,156
1574,car,East,12.0,14.8,105
1575,car,South,0.4,1.6,35
1576,car,East,13.6,18.7,165
1577,car,unknown,0,0.0,0
1578,car,East,15.7,21.6,144
1579,car,East,0,0.0,1
1580,car,West,19.7,39.1,147
1581,car,unknown,0,0.0,0
1582,car,unknown,0,0.0,0
1583,car,South,6.3,8.6,93
1584,car,South,0.4,4.6,116
1585,car,East,8.8,11.0,88
1586,car,unknown,0,0.0,0
1587,car,unknown,0,0.0,0
1588,car,South,0.2,1.6,161
1589,car,unknown,0,0.0,0
1590,car,East,17.8,18.8,13
1591,car,South,3.0,6.4,18
1592,car,South,1.9,3.9,81
1593,car,South,2.7,6.6,182
1594,car,East,11.1,12.4,32
1595,car,unknown,0,0.0,0
1596,car,South,6.5,9.6,164
1597,car,unknown,0,0.0,0
1598,car,South,0.3,3.0,221
1599,car,unknown,0,0.0,0
1600,car,unknown,0,0.0,0
1601,car,East,8.6,10.7,130
1602,car,East,18.0,24.5,116
1603,car,West,1.2,15.2,2339
1604,car,South,0.4,0.9,45
1605,car,East,3.8,3.8,2
1606,car,North,0.0,0.2,89
1607,car,unknown,0,0.0,0
1608,car,West,0.9,10.7,1946
1609,car,East,11.3,13.9,176
1610,car,unknown,0,0.0,0
1611,car,East,0,0.0,1
1612,car,unknown,0,0.0,0
1613,car,South,0.1,0.1,3
1614,car,West,0.9,13.3,2112
1615,car,unknown,0,0.0,0
1616,car,East,0.2,0.7,35
1617,car,West,14.6,18.2,19
1618,car,South,0.2,0.8,173
1619,car,South,0.1,0.3,88
1620,truck,West,10.2,11.2,7
1621,car,South,16.5,25.8,59
1622,car,unknown,0,0.0,0
1623,truck,West,16.1,16.1,2
1624,car,South,0.2,1.8,12
1625,truck,East,6.8,24.1,313
1627,car,unknown,0,0.0,0
1626,car,West,3.9,4.6,8
1628,car,unknown,0,0.0,0
1629,car,West,0.1,0.7,114
1630,car,unknown,0,0.0,0
1631,car,South,11.1,11.1,2
1632,car,North,1.5,12.1,868
1633,car,East,13.1,22.0,156
1634,car,unknown,0,0.0,0
1635,car,East,8.2,10.5,127
1636,car,West,0.9,14.5,1844
1637,car,unknown,0,0.0,0
1638,car,East,4.5,11.1,10
1639,car,East,12.2,23.1,146
1640,car,East,13.7,26.9,165
1641,car,South,9.9,18.7,182
1642,car,South,8.5,32.1,40
1643,car,South,0,0.0,1
1644,truck,North,7.3,7.4,3
1645,car,South,8.1,14.5,13
1646,car,unknown,0,0.0,0
1647,truck,West,0.1,0.1,19
1648,car,South,0.1,0.9,12
1649,truck,West,0.6,1.2,5
1650,car,East,6.4,6.5,3
1651,car,East,13.4,38.6,160
1653,car,West,0.3,0.9,13
1652,car,South,2.3,9.8,588
1654,car,unknown,0,0.0,0
1655,car,East,0,0.0,1
1656,car,East,0.4,13.3,2802
1657,car,West,0.0,0.1,78
1658,car,East,16.2,21.0,117
1659,car,South,0.5,2.8,41
1660,car,unknown,0,0.0,0
1661,car,East,4.9,8.6,49
1663,car,unknown,0,0.0,0
1662,car,East,0.5,14.5,1718
1664,car,East,1.0,26.1,2264
1665,car,West,0.1,0.3,22
1666,car,unknown,0,0.0,0
1667,car,South,0.1,0.2,14
1668,car,East,0.9,11.1,2258
1669,car,West,0.1,0.2,89
1670,car,South,0.1,0.2,12
1671,car,East,0,0.0,1
1672,car,South,0.3,0.6,14
1673,car,South,0,0.0,1
1674,car,South,1.9,4.8,26
1675,car,West,1.6,20.3,1746
1676,car,South,4.1,5.6,17
1677,car,North,5.3,5.3,2
1678,car,South,0.0,1.9,1018
1679,car,South,3.7,4.6,29
1680,car,North,5.4,15.0,128
1681,car,West,0,0.0,1
1682,car,West,1.6,20.5,1710
1683,car,South,3.9,8.6,228
1684,car,West,0.1,0.3,13
1685,car,unknown,0,0.0,0
1686,car,North,9.5,20.1,293
1687,car,West,0,0.0,1
1688,car,South,6.7,12.4,75
1689,car,West,1.4,13.5,1660
1690,car,South,12.1,16.7,14
1691,car,West,0.1,0.1,13
1692,car,unknown,0,0.0,0
1693,car,North,4.8,7.5,16
1694,car,unknown,0,0.0,0
1695,car,unknown,0,0.0,0
1696,truck,West,0.2,1.1,22
