step,queue_length,average_speed,cumulative_reward,throughput,waiting_time
928,25,14.368430183749181,-122952.0,81,188.4
929,23,14.6865046696154,-123186.0,81,207.4
933,22,15.143975467465278,-123407.0,81,178.3
934,21,14.936067106827867,-123625.0,81,135.5
935,21,14.572716510806039,-123831.0,82,83.1
936,20,12.39057006775976,-124040.0,82,66.9
937,22,16.68870109261837,-124260.0,82,74.3
941,17,17.623241255581988,-124439.0,82,42.0
942,17,16.609455681188734,-124610.0,82,49.9
943,18,19.359048565066512,-124774.0,82,57.9
944,19,19.072284531432192,-124963.0,82,65.89999999999999
945,20,18.999485383696957,-125154.0,82,74.7
949,21,14.544134099827152,-125362.0,83,71.1
950,21,15.819472280430213,-125577.0,83,83.3
951,21,15.125777915535771,-125790.0,83,96.60000000000001
952,23,14.644103194449666,-126009.0,83,111.7
953,24,15.861755133260012,-126250.0,83,127.7
957,25,13.307526379851792,-126499.0,83,136.0
958,26,15.344382988558989,-126764.0,83,153.79999999999998
959,24,15.01450357151264,-127006.0,83,172.79999999999998
960,25,13.479829768399222,-127249.0,83,192.4
961,25,14.330970007096562,-127508.0,83,213.4
965,25,13.17879927966823,-127758.0,83,162.6
966,24,13.182805084724254,-128006.0,83,110.3
967,23,13.87140402572772,-128236.0,83,69.6
968,22,14.634681646024056,-128461.0,83,67.2
972,17,20.82877790408784,-128676.0,83,41.5
973,19,21.165948449318762,-128866.0,83,49.4
974,16,20.466652584750783,-129044.0,83,58.4
975,21,22.491267313772227,-129232.0,83,67.4
976,20,21.548815224012653,-129435.0,84,76.39999999999999
980,21,18.314660524749087,-129647.0,84,76.0
981,22,15.563152511439656,-129863.0,84,88.0
982,20,16.125137552774113,-130082.0,84,102.5
983,22,14.92969672978556,-130298.0,84,118.5
984,26,15.041529843960076,-130533.0,85,134.7
988,23,13.702302122770034,-130781.0,85,152.6
989,23,12.24786002494126,-131011.0,85,133.8
990,22,13.98630385643881,-131237.0,85,151.5
991,25,16.227650951895356,-131493.0,85,169.5
992,25,16.064066739400523,-131747.0,85,187.5
996,22,10.956358531851889,-131989.0,85,171.5
997,22,11.332384896903903,-132209.0,85,117.2
998,19,12.42094638204989,-132417.0,85,75.9
999,20,13.578945400580029,-132614.0,85,72.3
1000,18,15.79528325051213,-132798.0,85,73.1
1004,16,18.121034451521712,-132971.0,85,47.4
1005,16,16.82694944171078,-133132.0,85,53.5
1006,17,20.205933693398578,-133297.0,85,61.0
1007,17,19.331925920309995,-133467.0,85,69.0
1008,20,20.228718633491614,-133649.0,85,77.6
1012,20,19.18538851121186,-133860.0,85,58.199999999999996
1013,21,16.322771046468944,-134068.0,85,62.599999999999994
1014,19,16.05358993614721,-134263.0,86,72.5
1015,21,18.10073282231075,-134462.0,86,83.7
1016,22,16.57739534558162,-134677.0,86,96.5
1020,23,13.38692640350991,-134904.0,86,96.4
1021,23,13.984833668346571,-135137.0,86,110.10000000000001
1022,22,14.230169993439999,-135358.0,86,126.10000000000001
1023,23,13.452131896909398,-135584.0,87,142.7
1024,22,13.294736707923738,-135812.0,87,159.70000000000002
1028,28,13.2048245158023,-136080.0,87,112.4
1029,27,11.123349204742254,-136356.0,87,75.2
1030,24,11.999336914691876,-136605.0,87,64.8
1031,23,10.909223721031237,-136842.0,87,62.0
1032,22,16.39706357274674,-137063.0,87,70.0
1036,20,18.177338479707224,-137265.0,87,59.2
1037,20,17.138402568661498,-137468.0,87,69.2
1038,21,17.097990974817918,-137657.0,87,79.4
1039,22,16.770036411092335,-137869.0,87,91.2
1040,24,16.396194873941802,-138101.0,88,103.6
1044,23,11.541241167891549,-138331.0,90,108.89999999999999
1045,27,13.231319317800637,-138592.0,90,124.3
1046,25,12.48782985724154,-138838.0,90,142.2
1047,25,10.88668867505874,-139088.0,90,161.2
1051,26,14.042656868506922,-139356.0,90,180.3
1052,26,14.06810719532151,-139614.0,90,161.7
1053,23,14.125740015153042,-139866.0,90,178.7
1054,24,15.66055920746529,-140097.0,90,196.9
1055,23,12.757482048873387,-140334.0,91,215.9
1059,23,11.631280332941774,-140562.0,91,224.5
1060,22,9.177192939089053,-140791.0,92,158.6
1061,20,10.639629277254734,-141007.0,92,102.9
1062,21,12.429400968547581,-141215.0,93,81.5
1063,20,16.409522108547122,-141431.0,93,76.3
1067,19,18.91211581901492,-141626.0,93,37.0
1068,21,17.84375392924672,-141823.0,93,41.4
1069,17,18.90926619251877,-142011.0,93,48.4
1070,20,20.415795506528838,-142193.0,93,55.5
1071,20,19.883286915932022,-142393.0,93,65.0
1075,21,15.845397436337162,-142603.0,93,66.2
1076,23,12.030463529961521,-142823.0,93,80.2
1077,22,12.977685381876633,-143042.0,93,95.7
1078,22,9.368331772226192,-143262.0,93,112.3
1079,23,9.662925386602218,-143483.0,93,130.1
1083,26,10.26649067695675,-143730.0,93,144.9
1084,27,11.846878617496792,-143991.0,93,162.2
1085,24,11.781520211072156,-144241.0,93,181.2
1086,26,13.352004459203062,-144493.0,93,200.6
1087,25,12.87778536980556,-144744.0,93,220.6
1091,25,12.134488090903716,-144994.0,93,190.1
1092,25,10.969049276434603,-145244.0,93,131.7
1093,23,10.890483469035036,-145481.0,94,85.0
1094,22,11.329421107593483,-145710.0,94,80.6
1095,21,14.560279978679793,-145922.0,94,88.6
1099,22,19.691227068489827,-146139.0,94,64.5
1100,22,20.20653650948698,-146356.0,94,73.0
1101,20,18.644437735975185,-146561.0,94,82.3
1102,22,19.187420781875165,-146774.0,94,92.3
1103,25,18.57411743292814,-147008.0,94,103.6
1107,24,16.262032716026795,-147250.0,94,84.6
1108,23,15.48241564289807,-147480.0,94,96.9
1109,23,14.86665760050161,-147700.0,94,110.5
1110,24,14.010612650118023,-147935.0,94,125.5
1111,27,13.690643213912113,-148198.0,94,140.5
1115,26,14.654332174447907,-148451.0,94,97.6
1116,27,13.47473992382965,-148721.0,94,112.39999999999999
1117,28,16.935386428900546,-149003.0,94,129.6
1118,27,15.333317487290337,-149277.0,94,147.8
1119,28,15.991094327405566,-149554.0,94,166.8
1123,25,10.76460991651664,-149804.0,94,130.1
1124,23,10.510948082562562,-150047.0,94,96.3
1125,21,11.699103095471155,-150266.0,94,74.0
1126,19,12.785650093201749,-150472.0,94,81.3
1127,18,16.46434247830302,-150660.0,94,89.3
1131,16,20.44186415826418,-150820.0,94,63.1
1132,15,22.536872778762547,-150980.0,94,70.1
1133,16,21.974940684813333,-151132.0,94,77.1
1134,18,21.885292231616987,-151297.0,94,84.1
1138,20,19.10209803326422,-151515.0,94,59.5
1139,21,14.776665240365025,-151717.0,94,70.9
1140,19,13.77742645880694,-151927.0,94,84.2
1141,23,15.971180419985703,-152143.0,94,99.1
1142,24,13.168637936377802,-152374.0,96,115.1
1146,22,15.268187695402904,-152610.0,96,131.0
1147,23,15.429241250565063,-152833.0,96,148.0
1148,23,13.855672446290365,-153063.0,97,165.4
1149,23,12.280839528998202,-153293.0,97,183.4
1150,24,10.305091056950015,-153527.0,97,202.1
1154,25,9.535951799102115,-153767.0,97,212.8
1155,25,9.507171198229406,-154017.0,97,150.4
1156,21,10.332235406998215,-154248.0,97,97.0
1157,21,11.436105416566926,-154458.0,97,69.39999999999999
1158,18,13.721374027289741,-154651.0,97,78.39999999999999
1162,16,22.12405927153218,-154825.0,97,62.699999999999996
1163,17,21.605435370640972,-154986.0,97,70.6
1164,16,19.996167954111712,-155146.0,98,78.6
1165,18,21.371834547319764,-155319.0,98,86.6
1166,19,22.393454464125206,-155501.0,98,95.5
1170,20,16.30679781064475,-155700.0,99,75.0
1171,22,15.517201292901708,-155920.0,99,87.3
1172,21,14.422812735516887,-156135.0,99,101.5
1173,23,13.235466870494465,-156359.0,99,116.9
1174,23,8.275795731646216,-156589.0,99,133.7
1178,22,11.614033175529702,-156817.0,99,138.1
1179,25,15.763202155150516,-157052.0,99,155.7
1180,23,15.726483335631222,-157288.0,99,173.7
1181,25,15.006955768861795,-157528.0,99,191.7
1182,25,14.106086409301813,-157778.0,99,209.7
1186,23,12.27764159663443,-158012.0,99,179.3
1187,23,10.89809722830149,-158242.0,99,137.1
1188,21,12.00297651550346,-158458.0,99,86.2
1189,22,15.763222451232291,-158685.0,100,83.9
1190,21,16.13754622797659,-158897.0,101,91.9
1194,18,18.006523206682754,-159085.0,101,61.2
1195,17,18.59519989557923,-159258.0,101,69.2
1196,18,18.519159839736243,-159438.0,101,77.2
1197,20,21.001531881952772,-159631.0,101,86.10000000000001
1198,20,19.620624667171374,-159831.0,101,95.60000000000001
1202,21,14.98662053128822,-160037.0,101,74.5
1203,21,12.387704272941127,-160244.0,101,87.5
1204,23,12.795571627778981,-160461.0,101,102.4
1205,23,13.830370061117936,-160691.0,101,118.4
1206,24,13.329463371327538,-160934.0,101,134.6
1210,23,9.034242462314067,-161165.0,101,128.6
1211,25,11.84719361859251,-161411.0,101,145.6
1212,22,11.023663405935924,-161634.0,101,162.8
1213,23,13.829929787746998,-161857.0,101,181.7
1214,23,14.405271112371164,-162087.0,101,200.7
1218,23,10.101198920664643,-162317.0,101,140.7
1219,21,8.505098775736863,-162540.0,101,92.5
1220,20,10.86299509783038,-162740.0,101,57.800000000000004
1221,18,10.07525592492527,-162934.0,101,63.800000000000004
1225,15,17.69211265804509,-163111.0,101,46.5
1226,15,18.85397535400269,-163261.0,101,53.1
1227,14,18.35684259800882,-163402.0,101,60.1
1228,16,20.276229355100266,-163546.0,101,67.3
1229,17,19.502922177112143,-163712.0,101,75.3
1230,19,19.06219077117387,-163893.0,101,84.5
1231,19,17.74224507283769,-164075.0,101,94.5
1232,18,18.589637461748634,-164272.0,101,105.8
1233,20,20.110342755591756,-164466.0,101,117.8
1237,19,11.141237022485596,-164658.0,102,122.8
1238,19,9.212904895076019,-164848.0,102,137.7
1239,19,9.744091719947678,-165035.0,102,153.7
1240,20,11.271451157794155,-165227.0,102,169.7
1241,21,10.406045930344243,-165432.0,102,186.3
1245,19,11.984516676980412,-165626.0,102,177.5
1246,19,12.616124171064362,-165822.0,102,191.8
1247,18,12.967151113533541,-166005.0,102,207.8
1248,19,14.78439373159197,-166188.0,102,223.8
1249,20,14.846777827450676,-166386.0,102,239.8
1253,18,7.42950843794913,-166569.0,102,153.1
1254,17,7.012910096876891,-166745.0,102,82.6
1255,16,9.011430577667406,-166906.0,102,69.8
1256,15,14.770331258944942,-167063.0,102,60.9
1257,14,15.97548899190888,-167203.0,102,66.89999999999999
1261,13,23.189278760274018,-167331.0,102,44.0
1262,14,21.7942245494616,-167465.0,102,48.0
1263,14,21.575310343494607,-167597.0,102,53.6
1264,14,20.69590299379514,-167737.0,102,59.6
1265,17,21.58928992542847,-167902.0,102,65.6
1269,18,12.834547935984665,-168070.0,102,51.6
1270,18,11.580404623547663,-168250.0,102,60.5
1271,17,10.961316778011744,-168430.0,102,71.6
1272,19,12.243481130023504,-168618.0,102,83.9
1273,20,11.47806163306195,-168809.0,102,97.7
1277,19,14.0080469861832,-169010.0,102,114.2
1278,21,16.040667759575925,-169204.0,102,129.2
1279,19,15.504885555275303,-169402.0,102,144.6
1280,20,14.125956616866485,-169594.0,103,160.6
1281,21,14.588896754589904,-169801.0,103,177.5
1285,19,10.072584186231984,-170002.0,103,161.6
1286,19,6.613680359459938,-170192.0,104,106.9
1287,17,8.881103800251557,-170373.0,104,62.0
1288,17,8.038554629713522,-170543.0,104,57.5
1289,15,13.659284269720146,-170697.0,104,63.5
1293,13,21.7084123312508,-170837.0,104,41.5
1294,13,21.73745437798023,-170969.0,104,47.5
1295,13,20.862232851213513,-171099.0,104,53.5
1296,15,22.23688898750119,-171243.0,104,59.5
1297,17,22.417482039017884,-171401.0,104,65.89999999999999
1298,16,22.27263177831693,-171576.0,104,73.89999999999999
1299,18,22.439168714271517,-171750.0,104,82.1
1300,17,21.568826108463185,-171922.0,104,92.0
1301,18,20.849574952180298,-172106.0,104,102.2
1305,19,14.887069738655708,-172289.0,104,102.3
1306,19,13.966366894393891,-172479.0,104,114.5
1307,19,12.525825026405544,-172669.0,104,128.4
1308,19,10.495167637176786,-172859.0,104,143.2
1309,19,9.387572039652664,-173049.0,104,159.0
1313,20,14.432069628595743,-173252.0,104,172.3
1314,21,14.942274162729941,-173454.0,104,187.3
1315,19,14.060362961288913,-173652.0,104,202.4
1316,20,15.17499935073792,-173848.0,104,218.4
1317,20,11.070554844948392,-174048.0,104,235.2
1321,21,10.405920671697062,-174253.0,104,198.8
1322,21,7.137459386181373,-174463.0,104,124.6
1323,19,10.162780103999609,-174659.0,104,61.7
1324,19,10.444630585866012,-174849.0,104,54.2
1325,17,12.86066029421302,-175025.0,104,60.2
1329,16,18.55868469315116,-175189.0,104,48.3
1330,15,17.56627839785342,-175347.0,104,55.3
1331,15,15.809568091623785,-175494.0,104,63.2
1332,17,19.972013914891935,-175658.0,104,71.60000000000001
1333,18,19.06385017068881,-175830.0,105,80.6
1334,18,18.75222439196775,-176015.0,105,90.4
1335,21,19.33845829852229,-176217.0,105,101.4
1339,19,11.032418636760084,-176414.0,105,108.60000000000001
1340,20,9.171032172288308,-176612.0,105,123.10000000000001
1341,20,9.307241408867199,-176814.0,105,139.7
1342,20,9.487945980916752,-177014.0,105,156.7
1343,22,11.469639447664782,-177220.0,105,173.7
1347,20,13.189138277344103,-177426.0,105,151.8
1348,20,14.760206140189577,-177625.0,105,165.8
1349,18,15.435316804539594,-177814.0,105,180.7
1350,19,15.576618446106872,-178012.0,106,195.7
1351,18,16.20820282179124,-178195.0,106,210.7
1355,18,9.347883228042974,-178375.0,106,177.5
1356,18,5.709383550057265,-178555.0,106,108.0
1357,17,7.832358519254413,-178727.0,106,64.3
1358,16,10.312741083588252,-178893.0,106,57.800000000000004
1359,16,14.482831951002064,-179053.0,106,63.800000000000004
1363,14,16.284079642688923,-179195.0,106,40.6
1364,14,17.64889780064648,-179332.0,106,46.5
1365,14,18.378217438824766,-179465.0,106,52.5
1366,16,18.934317095404268,-179616.0,106,58.5
1367,18,20.429759611675976,-179786.0,106,65.5
1368,17,19.36033806273772,-179958.0,106,73.5
1369,18,18.948730861088425,-180145.0,106,82.3
1370,18,18.914622897812006,-180320.0,106,92.4
1371,18,18.65887078812211,-180503.0,107,103.39999999999999
1372,19,18.015100493229667,-180686.0,108,115.5
1373,20,17.045871630538638,-180886.0,108,128.5
1374,21,16.700514820048824,-181090.0,108,142.1
1375,21,14.967365377216423,-181300.0,108,157.0
1376,21,14.592975270694877,-181507.0,108,172.3
1377,21,15.343515461044456,-181719.0,108,188.3
1378,21,16.552620241445375,-181928.0,108,204.7
1379,21,16.64541880765243,-182138.0,108,222.2
1380,22,16.225481732732337,-182349.0,109,240.2
1384,21,10.665587129418656,-182563.0,109,244.2
1385,21,8.820525263841184,-182773.0,109,262.0
1386,21,10.031128160793132,-182983.0,109,280.1
1387,21,7.156004033349762,-183193.0,110,299.1
1388,23,10.859659209301922,-183409.0,110,318.1
1392,22,13.704122475448647,-183631.0,110,322.1
1393,22,15.554176535684803,-183855.0,110,339.1
1394,21,15.575707676972977,-184069.0,110,357.1
1395,23,15.311642242572498,-184281.0,110,375.1
1396,22,15.36007970295269,-184510.0,110,393.1
1400,22,10.11702378906102,-184731.0,110,327.6
1401,21,8.651620390740595,-184947.0,110,217.5
1402,20,10.519377090776091,-185150.0,110,119.1
1403,19,9.953934425316136,-185348.0,110,56.9
1404,18,13.474363760708073,-185530.0,110,62.9
1408,16,17.619289519362376,-185692.0,110,35.9
1409,16,17.60794395227214,-185852.0,110,40.9
1410,14,20.334756161372447,-185993.0,110,45.9
1411,15,21.922205429653612,-186152.0,110,51.6
1412,17,22.5310527848408,-186312.0,110,58.5
1413,18,22.68252931548496,-186494.0,111,66.2
1414,18,23.824228990413477,-186683.0,111,75.2
1415,19,23.06759934935455,-186859.0,111,85.5
1416,19,22.06187805392346,-187059.0,111,96.5
1417,21,22.916975574195387,-187260.0,111,108.10000000000001
1421,19,17.77627466993558,-187445.0,111,108.9
1422,19,17.440077795911407,-187638.0,111,122.4
1423,19,15.074310179216557,-187827.0,111,137.4
1424,20,13.821603418869083,-188026.0,111,152.4
1425,22,15.860009303118181,-188237.0,111,167.4
1429,20,17.185550724922113,-188437.0,111,200.9
1430,20,17.44237924292463,-188636.0,111,215.9
1431,20,17.99711774528364,-188837.0,111,231.6
1432,21,16.56489241642968,-189038.0,111,248.0
1436,19,14.221563279808008,-189245.0,111,258.0
1437,19,9.968831792053537,-189435.0,111,172.0
1438,17,9.707696661477344,-189617.0,111,95.2
1439,17,10.489600225033179,-189787.0,111,66.5
1440,15,11.50455924484001,-189949.0,111,60.699999999999996
1444,13,21.42928210823216,-190095.0,111,39.8
1445,13,18.933426708263735,-190225.0,112,45.1
1446,13,18.139940210356468,-190356.0,112,51.1
1447,15,20.775293808833617,-190494.0,112,57.1
1448,15,20.928924160014095,-190644.0,112,63.3
1449,16,19.140431670065297,-190795.0,112,71.3
1450,17,18.725154281710715,-190963.0,112,79.6
1451,18,19.51724474543465,-191140.0,112,89.3
1452,18,18.702703667499495,-191319.0,112,99.8
1456,18,12.34258729732675,-191499.0,113,100.5
1457,20,11.794473056002785,-191691.0,113,114.0
1458,19,10.136757523062322,-191879.0,115,128.8
1459,20,11.837897580451227,-192071.0,115,143.8
1463,20,14.72308547200328,-192277.0,115,157.9
1464,22,16.388848236667627,-192487.0,115,172.9
1465,19,16.14956555931123,-192690.0,115,188.4
1466,20,16.24977347026829,-192890.0,115,204.4
1467,21,15.127260824151547,-193097.0,115,220.4
1471,19,10.661051355143758,-193298.0,115,235.1
1472,19,10.146954513160823,-193488.0,115,157.9
1473,18,8.585370230193679,-193670.0,115,107.7
1474,18,8.813681733510636,-193850.0,115,53.2
1475,17,11.292876437882846,-194022.0,115,59.2
1479,14,17.580772960744838,-194179.0,115,39.0
1480,14,20.82989669949158,-194323.0,115,44.0
1481,12,19.655498462280615,-194449.0,115,49.0
1482,14,21.044468126253477,-194587.0,115,54.699999999999996
1483,16,20.635743410570658,-194742.0,115,61.199999999999996
1484,16,21.400038377124694,-194911.0,116,68.2
1488,18,14.135207218859723,-195081.0,116,60.8
1489,18,11.127282597294878,-195261.0,117,71.8
1490,19,12.228090621537797,-195450.0,117,84.8
1491,20,7.074671851649317,-195643.0,117,98.2
1492,22,10.646204226771138,-195850.0,117,112.6
1496,21,13.482456334947983,-196062.0,117,130.6
1497,21,13.765985897214076,-196276.0,117,146.6
1498,21,14.827480505477626,-196485.0,117,163.6
1499,21,11.702741687462947,-196695.0,118,181.0
1500,22,13.583921524676564,-196916.0,118,199.0
1504,20,9.616943040723719,-197122.0,118,182.7
1505,19,8.596682360206872,-197319.0,118,108.1
1506,18,10.94047919509944,-197501.0,118,76.5
1507,17,10.819595977859588,-197680.0,118,60.9
1508,16,14.681151583318902,-197841.0,118,66.9
1512,12,22.792998477597422,-197969.0,118,43.4
1513,13,21.16352078022064,-198094.0,118,49.4
1514,13,21.13457153554925,-198224.0,118,55.4
1515,15,20.563701392314307,-198371.0,118,61.4
1516,17,22.417289206374935,-198525.0,118,68.3
1517,15,20.795112035234677,-198682.0,119,76.3
1518,17,22.030512096736512,-198836.0,119,84.89999999999999
1519,17,19.810872237368685,-199005.0,119,94.89999999999999
1520,19,17.774240024026728,-199183.0,119,105.1
1521,17,16.71575126994327,-199358.0,119,117.0
1522,19,16.89294413981033,-199546.0,119,129.0
1526,18,10.069497946802603,-199722.0,119,127.5
1527,18,9.767476336241012,-199902.0,119,141.4
1528,16,6.544036989336311,-200067.0,119,156.4
1529,18,6.544833173750158,-200247.0,120,172.0
1530,19,9.148436704814756,-200428.0,120,188.0
1534,18,11.76830768154628,-200612.0,120,193.2
1535,19,14.513704542485051,-200801.0,120,207.9
1536,18,14.187120049533364,-200985.0,120,222.9
1537,20,14.174696381365672,-201171.0,121,237.9
1538,20,13.232117653178369,-201371.0,121,253.6
1542,20,11.753573882173088,-201570.0,121,204.5
1543,20,8.005638001461783,-201770.0,121,120.2
1544,18,9.508366173019578,-201956.0,121,69.3
1545,17,7.961995449635542,-202133.0,121,59.7
1546,16,13.562396052098114,-202295.0,121,65.7
1550,15,19.208599889165633,-202447.0,121,49.099999999999994
1551,15,17.73376967344144,-202600.0,121,56.1
1552,17,20.349443373134545,-202758.0,121,64.1
1553,17,20.361531335140693,-202928.0,121,72.1
1554,19,20.306853116747856,-203111.0,121,81.0
1555,19,19.28191839042565,-203296.0,121,90.3
1556,20,19.789969853261606,-203491.0,121,101.2
1557,19,19.51186824043352,-203684.0,121,112.4
1561,21,12.161376948875299,-203889.0,121,118.2
1562,20,9.08761032268077,-204097.0,121,133.70000000000002
1563,21,10.856012906966312,-204294.0,121,150.4
1564,22,9.67075102442951,-204514.0,121,167.4
1565,24,9.948280043225664,-204742.0,121,185.70000000000002
1569,22,12.412078174649036,-204966.0,121,166.8
1570,23,12.528973494250641,-205196.0,121,183.0
1571,22,14.128088470954212,-205412.0,121,201.0
1572,21,12.068618578293227,-205628.0,121,219.0
1573,21,11.80803349950292,-205838.0,121,237.0
1577,21,7.803573109887017,-206048.0,121,161.4
1578,21,8.527107353889697,-206258.0,121,97.60000000000001
1579,19,10.801767983901875,-206450.0,121,63.2
1580,18,12.863503036514587,-206635.0,121,54.7
1581,17,14.38203255595858,-206805.0,122,60.7
1585,14,23.996897259412147,-206945.0,122,40.3
1586,13,22.768732711848596,-207078.0,122,38.7
1587,16,24.217542328873453,-207218.0,122,44.300000000000004
1588,16,23.771342540237416,-207378.0,122,50.300000000000004
1589,18,23.160670770345185,-207554.0,123,56.9
1590,18,23.609244915630033,-207730.0,123,63.900000000000006
1591,17,23.864177782014277,-207914.0,123,72.9
1592,19,22.89728752803448,-208092.0,123,82.9
1593,20,20.591587294568296,-208272.0,123,93.60000000000001
1594,21,19.571036307184826,-208480.0,123,105.60000000000001
1598,20,9.330101685507216,-208675.0,123,111.0
1599,19,8.721458863718857,-208870.0,123,125.5
1600,20,8.896970474342398,-209064.0,123,142.1
1601,22,12.066545436507884,-209267.0,123,159.1
1605,20,12.130344717068283,-209485.0,123,189.4
1606,20,11.904132710436853,-209685.0,123,177.5
1607,21,14.052099299663084,-209904.0,123,192.0
1608,21,14.267679069578572,-210107.0,124,208.0
1609,20,13.76731959495393,-210310.0,124,224.0
1613,19,9.483614129972562,-210514.0,124,236.6
1614,19,9.620159185225408,-210704.0,124,136.3
1615,17,7.945340501083613,-210889.0,124,89.6
1616,17,8.980558709308331,-211059.0,124,57.2
1617,15,10.917021021694566,-211213.0,124,63.2
1621,13,24.866952396810458,-211356.0,124,42.7
1622,12,26.199296017744565,-211480.0,124,46.7
1623,10,24.046174872961668,-211586.0,124,51.0
1624,14,24.127967182436123,-211701.0,124,56.7
1625,14,25.378700089220793,-211841.0,124,62.7
1626,16,24.923174598125065,-211999.0,124,68.7
1627,16,24.108465786805716,-212144.0,124,75.4
1628,16,22.6440155297232,-212314.0,124,83.3
1629,18,23.86477733275301,-212487.0,124,91.6
1630,17,20.770134314591843,-212655.0,124,101.3
1631,17,20.67117436921346,-212830.0,124,111.4
1635,18,12.01691340156756,-213001.0,125,104.8
1636,18,10.07200829749101,-213181.0,126,117.8
1637,17,10.111340603499697,-213359.0,126,131.1
1638,18,8.792438994281765,-213537.0,127,146.3
1639,20,12.185294949100593,-213723.0,127,162.3
1643,18,13.339690192816532,-213911.0,127,168.1
1644,19,17.104539822387363,-214099.0,127,182.1
1645,18,16.199342949943574,-214284.0,127,196.1
1646,19,16.12786565645433,-214469.0,128,211.1
1647,20,17.325068000569654,-214669.0,128,226.1
1651,18,11.378582855974336,-214862.0,128,185.0
1652,18,6.492839601874624,-215042.0,128,131.20000000000002
1653,18,9.851676753668944,-215226.0,128,65.7
1654,18,7.684772789245298,-215406.0,128,56.4
1655,17,13.234855163154126,-215579.0,128,62.4
1659,16,13.115338679128392,-215740.0,128,42.0
1660,17,14.520669600784549,-215901.0,128,48.5
1661,16,15.408740757715018,-216063.0,128,55.5
1662,16,13.399022179162671,-216223.0,128,63.3
1663,17,12.175623849631764,-216391.0,129,72.3
1667,20,9.624225854418045,-216583.0,129,77.0
1668,19,7.338418935411688,-216780.0,129,90.6
1669,21,9.442414409051324,-216975.0,129,105.5
1670,21,9.641286531890756,-217185.0,129,121.7
1671,23,11.410590748930648,-217403.0,129,138.7
1675,21,12.068822018131517,-217615.0,129,149.7
1676,21,11.811024903364059,-217825.0,129,166.4
1677,21,13.484337405479893,-218033.0,129,184.4
1678,20,11.409886573108441,-218238.0,129,202.4
1679,21,12.786913311565772,-218448.0,129,220.4
1683,21,6.893367040045777,-218658.0,129,161.3
1684,21,6.570651001621595,-218868.0,129,103.4
1685,19,9.205324656108251,-219058.0,129,57.0
1686,17,13.5082211299975,-219235.0,130,63.0
1690,15,20.716989492846857,-219403.0,130,44.3
1691,15,20.020735060623323,-219553.0,130,50.3
1692,14,21.008147610627788,-219696.0,130,57.3
1693,16,22.153044154980165,-219851.0,130,64.3
1694,17,21.93096143172891,-220016.0,130,71.3
1698,18,17.72356088275786,-220190.0,130,65.9
1699,18,11.03243206905119,-220370.0,130,76.8
1700,16,8.752126427386829,-220543.0,130,89.1
1701,19,10.699571831914074,-220727.0,130,103.2
1702,19,7.493851874971024,-220917.0,131,118.2
1706,20,13.870723709223508,-221121.0,131,137.1
1707,21,14.256234151874102,-221326.0,131,132.8
1708,19,13.63816337649682,-221532.0,131,148.1
1709,20,15.191247134406163,-221728.0,131,164.1
1710,20,14.346712913042527,-221927.0,131,180.1
1714,20,9.046047518064217,-222131.0,131,193.1
1715,20,7.662592834015134,-222331.0,132,95.2
1716,18,12.539331246511448,-222518.0,132,74.1
1717,18,12.754016567634702,-222698.0,132,56.9
1718,16,13.445515134528637,-222861.0,132,63.9
1722,15,17.97245560693379,-223017.0,132,49.1
1723,16,17.34312104639544,-223174.0,132,57.1
1724,16,20.208169280618357,-223336.0,132,65.1
1725,17,20.266629203796068,-223502.0,132,73.1
1726,18,20.4584579422468,-223674.0,132,82.4
1727,19,19.560883488738394,-223860.0,132,92.4
1731,19,12.623838490974336,-224051.0,132,84.6
1732,19,9.181685511305512,-224248.0,133,97.2
1733,19,10.451244341567334,-224436.0,133,110.9
1734,19,8.443330473172306,-224630.0,133,125.8
1735,20,12.191524554222447,-224827.0,133,141.8
1739,20,12.91708302043,-225027.0,133,139.6
1740,21,14.24630579902043,-225233.0,133,153.8
1741,20,14.341141607046895,-225435.0,133,169.7
1742,20,13.501507963494067,-225635.0,133,185.7
1743,21,14.333682797111054,-225845.0,133,202.3
1747,19,7.895110253219486,-226035.0,133,151.1
1748,18,7.647997161179585,-226224.0,133,89.3
1749,18,8.189164790914779,-226404.0,133,54.699999999999996
1750,17,9.266429357941464,-226577.0,133,54.099999999999994
1754,14,17.645038451310953,-226742.0,133,34.8
1755,14,17.794671404304612,-226882.0,133,40.1
1756,13,17.199382388402057,-227018.0,133,46.1
1757,15,19.323769678986004,-227158.0,133,52.1
1758,16,21.12001131838496,-227318.0,133,58.4
1759,17,21.326402771615115,-227489.0,133,66.3
1760,18,21.650994087839372,-227655.0,133,74.6
1761,18,20.21039399193746,-227842.0,133,84.5
1762,20,21.487563218934017,-228030.0,133,95.1
1763,18,19.15971928858054,-228214.0,133,107.1
1764,20,19.35140420883423,-228410.0,133,119.8
1768,20,9.466508315433352,-228610.0,133,131.0
1769,21,10.76037305962295,-228813.0,133,145.8
1770,20,9.257493023666674,-229009.0,133,161.9
1771,20,8.018236048934813,-229209.0,133,179.8
1775,20,12.9077987463873,-229424.0,133,194.7
1776,20,12.158119922480218,-229624.0,133,210.7
1777,20,12.775486490271826,-229833.0,133,226.9
1778,22,14.590498151767815,-230046.0,133,244.1
1779,22,11.113565286588408,-230266.0,133,262.1
1783,22,7.9584296699057475,-230485.0,133,277.6
